1.202234347850811901e+03 2.362127852766999728e-320
1.202542785270984723e+03 1.393328371556295851e-315
1.202851301821854577e+03 7.579001336374908894e-311
1.203159897523723203e+03 3.801370556025226853e-306
1.203468572396896434e+03 1.757965741720955431e-301
1.203777326461686471e+03 7.495400249335330759e-297
1.204086159738410061e+03 2.946223544811144486e-292
1.204395072247389180e+03 1.067567188366737900e-287
1.204704064008951264e+03 3.565788541693384174e-283
1.205013135043428747e+03 1.097789251854227864e-278
1.205322285371159296e+03 3.114996361528840871e-274
1.205631515012486261e+03 8.145981785620887085e-270
1.205940823987757312e+03 1.963128699401895527e-265
1.206250212317326032e+03 4.359590165759530205e-261
1.206559680021551230e+03 8.920849287036674285e-257
1.206869227120796722e+03 1.681908868995896675e-252
1.207178853635431324e+03 2.921504080253256567e-248
1.207488559585829307e+03 4.675094055676248385e-244
1.207798344992370630e+03 6.891695032100117914e-240
1.208108209875439798e+03 9.358055133051067798e-236
1.208418154255426543e+03 1.170417989758120721e-231
1.208728178152726514e+03 1.348230635391238019e-227
1.209038281587739903e+03 1.430300085200364131e-223
1.209348464580872360e+03 1.397339217089248467e-219
1.209658727152534993e+03 1.257072032724046096e-215
1.209969069323143685e+03 1.041295567218443995e-211
1.210279491113120002e+03 7.941733378696486254e-208
1.210589992542890514e+03 5.576425260986736971e-204
1.210900573632887244e+03 3.604687529463872813e-200
1.211211234403546996e+03 2.144975596852704720e-196
1.211521974875312480e+03 1.174875646981469657e-192
1.211832795068630958e+03 5.923086387363798442e-189
1.212143695003955600e+03 2.748290509289357215e-185
1.212454674701744125e+03 1.173565641111818635e-181
1.212765734182460164e+03 4.611625840001319507e-178
1.213076873466572351e+03 1.667532888980381634e-174
1.213388092574554094e+03 5.548047088845469377e-171
1.213699391526884938e+03 1.698333424024174374e-167
1.214010770344048979e+03 4.782935769129586277e-164
1.214322229046535995e+03 1.239157707309689187e-160
1.214633767654840767e+03 2.953185377428702459e-157
1.214945386189463306e+03 6.473789347728325274e-154
1.215257084670909080e+03 1.305274226211044229e-150
1.215568863119688785e+03 2.420426539013298286e-147
1.215880721556318349e+03 4.127628262379987603e-144
1.216192660001318700e+03 6.472906629361919388e-141
1.216504678475216451e+03 9.333827061026356211e-138
1.216816776998543219e+03 1.237523149379116090e-134
1.217128955591836075e+03 1.508521840617632656e-131
1.217441214275637321e+03 1.690542367836872750e-128
1.217753553070494036e+03 1.741599066292735510e-125
1.218065971996959433e+03 1.649261180933284292e-122
1.218378471075591278e+03 1.435559729216962926e-119
1.218691050326953018e+03 1.148457958651019154e-116
1.219003709771613330e+03 8.443885843158814112e-114
1.219316449430145894e+03 5.705246537260496599e-111
1.219629269323130075e+03 3.542278209042033198e-108
1.219942169471150009e+03 2.020870423145508617e-105
1.220255149894795750e+03 1.059285822526104462e-102
1.220568210614661893e+03 5.101267165961191205e-100
1.220881351651348950e+03 2.256859404384333081e-97
1.221194573025462660e+03 9.171993903697456773e-95
1.221507874757613536e+03 3.423947535208593134e-92
1.221821256868418004e+03 1.173993773250254965e-89
1.222134719378497266e+03 3.697013811666445416e-87
1.222448262308477979e+03 1.069188213172921725e-84
1.222761885678992257e+03 2.839528725274530104e-82
1.223075589510677673e+03 6.924661887637392448e-80
1.223389373824176346e+03 1.550537420391622339e-77
1.223703238640137670e+03 3.187634045274031411e-75
1.224017183979211268e+03 6.016283912694132026e-73
1.224331209862060177e+03 1.042396557834450299e-70
1.224645316309343343e+03 1.657881537566772105e-68
1.224959503341735171e+03 2.420254221194968469e-66
1.225273770979905976e+03 3.242847367513913940e-64
1.225588119244536756e+03 3.987687431247481771e-62
1.225902548156312605e+03 4.500034279997147036e-60
1.226217057735923618e+03 4.659954327335258868e-58
1.226531648004065573e+03 4.427816561180977560e-56
1.226846318981439481e+03 3.860207782401588063e-54
1.227161070688751579e+03 3.087562851589305415e-52
1.227475903146713108e+03 2.265561938936885665e-50
1.227790816376041221e+03 1.524972485529793719e-48
1.228105810397457844e+03 9.415533230966831431e-47
1.228420885231690818e+03 5.332066654974882521e-45
1.228736040899472755e+03 2.769394532931776022e-43
1.229051277421541727e+03 1.319117736873726700e-41
1.229366594818641261e+03 5.761858619549783204e-40
1.229681993111520114e+03 2.307771289147240032e-38
1.229997472320932275e+03 8.475100749950112486e-37
1.230313032467637413e+03 2.853577657038303095e-35
1.230628673572400203e+03 8.808419999720592593e-34
1.230944395655990547e+03 2.492531049881884054e-32
1.231260198739183807e+03 6.465291621760432839e-31
1.231576082842761025e+03 1.537132682307550016e-29
1.231892047987508022e+03 3.349507771736992861e-28
1.232208094194216301e+03 6.689100182765907976e-27
1.232524221483682595e+03 1.224171185277144945e-25
1.232840429876708868e+03 2.052934029308252751e-24
1.233156719394102538e+03 3.154545907735480301e-23
1.233473090056676483e+03 4.441179633495340550e-22
1.233789541885248582e+03 5.728356657483429646e-21
1.234106074900642398e+03 6.768657825789624476e-20
